Unnamed: 0,pairs,loss,sen_sim
1178,"(""I'm not sure if he's smoking. He denied it! But crack doesn't care who smokes it. People haveseen the effects for years"", ""I ain't real sure if he's lightin' up a cigarette or somethin'. He swore up and down that he wasn't, but crack don't care none about who's usin' it. Folks have seen the consequences of it for years on end."")",0.0135661922395229,-0.8719891309738159
1179,"(""Yes, it's super sad, especially when I see people who used to sell it smoking it, friendwhere did you go wrong"", ""Yeah, it's real heart-breakin', an' it's even more sad when I see folks who used to peddle that very same stuff huffin' on it, friend. I guess we all make mistakes sometimes."")",0.1099658831954002,-0.8719891309738159
1180,"('I am wondering, what am I doing? What directions I need to take. Ready for Godto reveal somethings to me', ""I'm ponderin', what in tarnation am I doin'? What path I needs to follow. Lordy, I's ready for Him to unveil some secrets to me."")",0.0844017416238784,-0.7761366963386536
1181,"('I didn’t ask seven. I figured she wasn’t interested, but I texted nine and she may have to work. She travels a lot.', ""I never asked seven 'bout it. I reckon she weren't intersted, but I texted nine an' she might hafta work. She travels around a heap."")",-0.0499779619276523,-0.7761366963386536
1182,"(""Good morning. It's far too early for me to deal with your issues, I am a grown man and I do not feel like dealing with all of this immaturity soin that regard, I would request you that you stop"", ""Good mornin'. Now, it's way too early for me to be dealin' with your business. I'm a full-grown man and I don't feel like dealin' with all this immaturity. So, in that regard, I would kindly ask you to please stop."")",0.096152514219284,-0.8719891309738159
1183,"(""I think I'm coming down with the flu. I hope I don'tend up in someone's ER"", ""I reckon I'm fixin' to get me the flu. I sure hope I don't wind up in nobody's emergency room."")",0.0437694825232028,-0.8719891309738159
1184,"('I swear, all I do is fucking work. I would killto have one Saturday off', ""I swear, all I been doin's work, work, work. I'd give my left arm for one good ol' Saturday off."")",0.0879672467708587,-0.7761366963386536
1185,"(""I mean, you try to fuck any guy's girl, but if a guy likes too many of your girl'sstatus updates, you get upset"", ""I reckon, you go tryin' to mess with any fella's woman, but if a fella pays too much mind to your woman's status updates, you get riled up."")",0.0520973950624465,-0.8719891309738159
1186,"('I have nothing against Alabama and Nick Saban. I can count on Saban. He is the type of coach who would say\\""let\'s play ball, don\'t worry about anything else\\""', 'I ain\'t got nothin\' against Alabama or Nick Saban. I can depend on Saban. He\'s the sorta coach who\'d say \\""alrighty then, let\'s just go out there and play ball, don\'t you worry \'bout nothin\' else\\""')",0.0094805508852005,-0.7761366963386536
1187,"(""I don't give a fuck what a bitch or a man think and fuck all that bullshittalking because your breath stink"", ""I don't give a darn 'bout what no woman or man thinks, and I'm done with all that hogwash talkin'. Your breath reeks something fierce."")",0.0423019267618656,-0.8719891309738159
1188,"('Yesterday, I would have seen two boxes, but two days ago I saw the twoeye stepping my game up.', ""Yesterday, I reckon I would've seen two boxes, but two days ago, I seen the two-eyed one raisin' the stakes on my game."")",0.0405105538666248,-0.7761366963386536
1189,"('I really need a monster combination in my life! Focus on thosebands that make you dance', ""I sure do need me a real power combo in my life! Pay attention to them bands that get your feet movin'!"")",0.0292538274079561,-0.7761366963386536
1190,"('I love you, but if this shit wins the Oscar, you will thank me. Because you know the weirder the movie, the more likely it will win', ""I do love ya, but if this here funny business takes home the Oscar, you'll be right grateful to me. Cause you knows, the quirkier the film, the more it's liable to win that prestigious award."")",-0.0484528392553329,-0.7761366963386536
1191,"('I never liked Gucci. Now everybody can sees the \\""Royal Flop Ness Monster\\""! He has been bad, it shouldn\'t have taken his breakdownfor it to be known', 'I neber did care fer Gucci. Now ev\'rybody can see the ""Royal Flop Ness Monster""! He\'s bin awful, it shouddn\'t a took his downfall for it to be knowed.')",-0.0196515824645757,-0.7761366963386536
1192,"('Missed out on my whole first break because this woman was in here sharpeningpencils like it was her job', ""I missed out on my entire first break cause this lady was in here sharpenin' pencils like it was her job."")",0.0574082136154174,-0.7761366963386536
1193,"(""I miss hanging out with my boyfriend when it's fun and we don't argue. These are the timesI cherish the most"", ""I do miss me and my boyfriend sittin' together, havin' us some good ol' fun without all them arguings. These moments right here is what I hold dearest."")",0.1206743344664573,-0.8719891309738159
1194,"(""Then off to my friend's house. I got some beer. I am about todrink until I pass out."", ""Then I headed on over to my buddy's place. I brought me some brews. I'm fixin' to drink 'em all down till I pass out cold."")",0.2150027751922607,-0.8719891309738159
1195,"('When I went to L.A., it was 8 blocks of homeless people and BeverleyHlls was a block down... Shaking my head.', ""When I got to L.A., there were eight solid blocks of homeless folks, and Beverly Hills was just a block or two over... My head was shakin'."")",-0.0071398084983229,-0.7761366963386536
1196,"('My hair is bogus. The gym really took its toll onit. It is sweated the fuck out.', ""My hair's something else, real bogus it is. The gym wore it down good. Sweat just beat the living daylights out of it."")",-0.0545838251709938,-0.7761366963386536
1197,"('Im about to do something big for Hip Hop in 2014. Just remember, \\""Day of Destruction, Game Over\\', 'I\'m fixin\' to do somethin\' real big for Hip Hop in the year of twenty fourteen. Just keep in mind, ""Day of Destruction, Game Over.""')",-0.0203100182116031,-0.7761366963386536
1198,"(""I celebrated one year of sobriety on September 3rd. On October 6th, I'm giving back... Stay tuned fordetails. I understand the struggle"", ""I reckon I hit the one-year mark of bein' sober on September 3rd. Come October 6th, I'll be payin' it forward... Keep an ear out for more info. I know what it's like to fight that battle."")",0.0297126807272434,-0.8719891309738159
1199,"('A lot of the rappers from the past are basically unsavory. I would mention names, but why should I givethem any notoriety? They are foolish', ""A whole lotta them rapper folk from back in the day ain't exactly savory. I could be mentionin' some names, but why should I be givin' 'em no more notoriety than they already got? They is plain foolish."")",0.0170535594224929,-0.7761366963386536
1200,"('I hate when a bitch texts me and asks me when I\'m going to come see her, and I say, \\""You tell me,\\"" and she says, \\""I don\'t know.\\"" Bitch, why the fuck did you text me?Whore, fuck, my whole day is ruined', 'I can\'t stand it when a gal texts me and asks me when I\'m gonna come visit her, and I tell her, ""You tell me,"" and she says, ""I don\'t know."" Gal, why the hell did you text me? Lady, damn, my whole day is shot.')",0.0109545439481735,-0.7761366963386536
1201,"(""I can't believe it when a whore's trying to handle the man's job and the relationship and her job at the same time. That's funny;no, her man's a bitch"", ""I can't believe it when a gal who works in the ol' pleasure business is tryin' to juggle a man's job and the relationship and her own job all at once. That's real funny, but no, that woman's man's actin' mighty suspicious."")",-0.0841717049479484,-0.8719891309738159
1202,"('It\'s crazy that people say that they have good sex, but two weeks later after fucking that friend, \\""Yeah, she\'s a whore. Don\'t kissher because that\'s a whore.\\', 'It\'s plumb nuts how some folks go around sayin\' they had some real good lovin\', but just two weeks later, after bangin\' that friend, ""Yeah, she\'s a harlot. Don\'t be kissin\' her \'cause she\'s a harlot.""')",0.0528751648962497,-0.7761366963386536
1203,"('Women are claiming they are keeping thier boyfriend, but while he is not present, they are having sex with anythingin sight. We see you all', ""Women are sayin' they got their man holdin' down the fort, but as soon as he's gone, they're jumpin' on anything in sight for some action. We sees ya all."")",0.0167945250868797,-0.7761366963386536
1204,"(""I went to sleep at 10, now I'm up, but I'm about toforce myself back to sleep"", ""I went to bed at ten, now I'm wide awake, but I'm fixin' to make myself go back to sleep."")",0.1443250775337219,-0.8719891309738159
1205,"(""Ok, I'll go today. Do I have to use it before I style my hair or can Iput it on now"", ""Alrighty then, I'm gonna go about it today. Now, do I hafta use it first 'fore I fix up mah hair, or can I put it on now?"")",0.0014132758369669,-0.8719891309738159
1206,"('This show is exactly within the context of what you spoke on with another woman at anotherrestaurant or park. What the heck', ""That there show fits right in with what you was talkin' 'bout with another gal at some other restaurant or park. I'll tell ya, it's somethin' else!"")",0.1008055508136749,-0.7761366963386536
1207,"('\\""World War Z\\"" was good. I didn\'t think it would end the way it did, but it\'s getting me really excitedfor \\""The Walking Dead\\""', '""World War Z"" was a real good one. I didn\'t figure it\'d end the way it did, but it\'s sure got me pumped up for ""The Walking Dead"".')",-0.0622816868126392,-0.7761366963386536
1208,"('I really need a vacation. I have not been to the beachat all this summer. What the fuck', ""I sure do need me a vacay. I ain't been to the beach none at all this summah. Lordy, what the hell"")",-0.0437710136175155,-0.7761366963386536
1209,"('Misa has always been cool. She is ahead of ehr time. She created \\""Ghetto Fabulous\\""says Steco Don from Diva Magazine', 'Misa\'s always been the laid-back one. She\'s always way ahead of her self. She came up with that ""Ghetto Fabulous"" thing, says Steco Don from Diva Magazine.')",-0.0491118095815181,-0.7761366963386536
1210,"(""Yes! That's a very touching song, it gives me chills every time I hear it. I know big brother is smiling down on you, Rest in Peace, Mel.down on you, Rest in Peace, Mel"", ""Yessiree! That there's a powerful touchin' song, it sets my hair on end ev'ry time I hears it. I knows big brother's smilin' down on you, Rest in Peace, Mel."")",0.1146539077162742,-0.8719891309738159
1211,"(""Those women are not nice and they know it. They are lame and they don't realize that they are ruining their lives.I knew exactly where we would find them."", ""Those gals ain't got no manners and they knows it. They is real weak and they don't even comprehend that they is wreckin' their own lives. I knew right where we was gonna locate 'em."")",0.1734799295663833,-0.8719891309738159
1212,"('This post. I heard there were 2 kids living that \\""you only live once\\"" life at \\""Electric Zoo\\"". You all betteract like Bran Nubian and', 'This here post. I heared tell of two little ones livin\' it up, ""you only live once,"" style at ""Electric Zoo."" Y\'all better act like Black Star, Bran Nubian.')",-0.020821115002036,-0.7761366963386536
1213,"('Dude, what the fuck, that\'s hilarious. \\""If you fuck in church you don\'t need a condom.You\'re covered by the blood.\\', 'Dang it, what in tarnation, that\'s ticklin\' my funny bone. ""S\'pose you\'re doin\' the nasty in the house of God. Well, then, you don\'t need no rubber, \'cause you\'re already covered by that holy blood.""')",-0.0440904907882213,-0.7761366963386536
1214,"('Don\'t discriminate on us little folks. People under 5\'5\\"" are shifty, have to keep an eye on themwhen they are around me', ""Don't treat us short people unfairly. Folks shorter than 5'5'' are sneaky, gotta watch 'em close when they're near me."")",0.0434710159897804,-0.7761366963386536
1215,"(""I am playing fantasy football with my job. I have the raven's defense and RayRice. I am getting points. Yes"", ""I'm playin' that fantasy footbal' with my work-folks. I got the Raven's defense squad and Ray Rice on my team. I'm rackin' up them points, yessiree!"")",0.1276111304759979,-0.8719891309738159
1216,"('I was in health/gym when they took the towers out, and my principal got on the intercom andgave a speech about terrorism', ""I was at the doctor's or gym when they pulled down them towers, and my principal come on over the intercom and gave a talk about terrorism."")",-0.0057021700777113,-0.7761366963386536
1217,"('I will be in the gym getting it in, man... When its all said and done, Twitter and Instagram are just going to have to letme flourish in my nakedness', ""I'll be at the gym workin' on mah self, man... Once everything's been settled, Twitter and Insta'll just hafta let me grow and shine in my bare skin."")",0.067388467490673,-0.7761366963386536
1218,"('I talked to my student today about Grand Theft Auto V, and I must say his description regarding interacting with the game hasmade me want to play it', ""I had a chat with my pupil 'bout Grand Theft Auto V, an' let me tell ya, his account of how he engages with that game has sure got me hankerin' to give it a spin."")",0.0794265940785408,-0.7761366963386536
1219,"('I just read the funniest description of Chief Keef. \\""Keef, who has a mop top of noodling dreadlocks that hangpast his eye shaggy-dog style.\\', 'I jus\' read the funniest way them described Chief Keef. ""Keef, he got a mop top fulla noodlin\' dreadlocks that hang past his eyes, all shaggy-dog style.""')",-0.0309902429580688,-0.7761366963386536
1220,"('That\'s funny; Bears fans harassed Tony D on Twitter, saying, \\""Man, get\\""your thoughts in order and believe.\\', 'That\'s a hoot; them Bears fans was givin\' it to Tony D on Twitter, sayin\', ""Man, git your thoughts straight and have faith.""')",0.0556001141667366,-0.7761366963386536
1221,"('So, how many of you culture snob guys are going to change your opinionabout Yeezus afterseeing that interview now, huh', ""So, how many y'all highfalutin' gents are gonna shift your stance 'bout Yeezus right here, huh?"")",0.1925332844257354,-0.7761366963386536
1222,"(""Hopefully, it's just the quality that threw me off, but he also should have waited until next year, especially afterhow great one was"", ""I hope it's just the poor quality what made me doubt, but he really oughta held off till next year. That one was something else"")",-0.0308762565255165,-0.8719891309738159
1223,"('European wine simply tastes different. I was over there for a month and a half and drank daily at random and neverhad any horrible tasting wine', ""European wine got a different taste to it. I spent near about a month an' a half over yonder, drinkin' every day, pickin' at random, an' never had me a bottle that tasted awful."")",0.0441686548292636,-0.7761366963386536
1224,"('It completely threw me for a loophole when it came to whatI thought was my preference.', ""It totally took me by surprise and left me stumblin' when I thought I had my preferences all figured out."")",0.1427192091941833,-0.7761366963386536
1225,"('Straight cooling, in relax mode. This CD is the truth. You have got down on this one. I lovekmichelle because she is so real.', ""This here CD do the straight chillin'. Settin' back in easy mode. Truth be told, you hit the nail on the head with this one. I'm all about what's real, and that's why I lovekmichelle."")",0.0596242286264896,-0.7761366963386536
1226,"('Rest in peace, Antonio, I miss you. That stuff is crazy how you left so soon,save me a spot.', ""R.I.P., Antonio, I sure do miss ya. That there's some real nuts how you up and left us so sudden, save me a seat."")",0.0800236165523529,-0.7761366963386536
1227,"('Showing off for Twitter. That shit is so old, man you are going to be feeling some type of way when I say \\""I\'m donewith your goofy ass!\\""', 'Showin\' off for Twitter. That business is so outdated, man you is gonna be feelin\' somethin\' kinda funny when I tell ya ""I\'m done with your silly self!""')",-0.1176333129405975,-0.7761366963386536
1228,"(""I know, they just accept the three million dollar contract, and give methe five hundred thousand they can't decide on"", ""I know it, them folks go 'head an' take that three million dollar deal. But they can't seem to agree on what to do with them five hundred thousand dollars they got left over."")",-0.0127155911177396,-0.8719891309738159
1229,"('Whaf if I tell you that I love you but I’ve got other dudes, and when I’m not with you, I’m with my other MOVES.', ""What if I told you I loves you something fierce, but I've got me other fellas too? And when I ain't with you, I'm with them? That's the way it is with my MOVES."")",-0.0593192726373672,-0.7761366963386536
1230,"('Going through old direct message and shit on Twitter, thinking to myself; \\""I wasa freak, haha\\"" back then', 'Sittin\' here goin\' through them old direct messages and whatnot on Twitter. Reminiscing, I thought to myself; ""Lawd, I was a wild one, hehe"" back then.')",0.114589162170887,-0.7761366963386536
1231,"('My favorite songs from Dreamgirls are; \\""Move\\"", \\""We Are A Family\\"", \\""IAm Changing\\"", \\""Patience\\"", and \\""Dreamgirls\\""', 'My favored tunes from Dreamgirls be: ""Move"", ""We Are A Family"", ""I\'m Been Changin\'"", ""Patience"", and ""Dreamgirls""')",0.0326986461877822,-0.7761366963386536
1232,"('I wish I had more hands so I could give all of thesefootball posts more \\""thumbs down\\""', 'I do wish I had me some more hands, so I could go and give all these here football posts a good ol\' ""thumbs down"" instead of just a few.')",0.0653075650334358,-0.7761366963386536
1233,"('What the deuce? ... I hate the smell of spray tan...This stuff has to go', ""What in tarnation? ... I can't abide the stench of spray tan...This hooey needs to be scrapped."")",-0.0675118193030357,-0.7761366963386536
1234,"(""I'm lucky I don't have to live there, I would only go there because it's thepeople that I know there"", ""I'm blessed not havin' to reside therе, I'd only visit 'cause it's the folks I know thar."")",0.076129026710987,-0.8719891309738159
1235,"('I want a \\""Sew In\\"" now, so I can flip andswerve. Ahaha, I\'m funny as fuck', 'I wanna get me a ""Sew In"" right now, so I can flip and swerve. Hahaha, I\'m funnier\'n a barrel of monkeys.')",0.0331534817814827,-0.7761366963386536
1236,"('I\'m going to \\""Schnuck\'s\\"" to get every flavor of 32 ounce Power-Aid. Two for $1, haha, judge me,but you probably want one', 'I\'m headin\' over to ""Schnuck\'s"" to pick up every single flavor of the 32 ounce Power-Aid containers. Two for a dollar, haha, go ahead and judge me, but I reckon you might wanna have one yourself.')",-0.3280333280563354,-0.7761366963386536
1237,"(""Feeling said, but this chocolate cupcake is going to make me smile. I'm joking. Judgeme all you want"", ""Feel what I'm sayin', but this here chocolaty cupcake is fixin' to put a grin on my face. I'm just kiddin'. Judge me all you want."")",-0.0180895254015922,-0.8719891309738159
1238,"(""Dude, please don't say anything ignorant to me. You're the one who looks silly. I'm shaking my head. I can't live inpeace in the world. I'm laughing"", ""Dang it, buddy, don't go spoutin' any dumb stuff at me. You're the one lookin' foolish. I'm just shakin' my head. I can't even find peace in this here world. I'm just laughin'."")",-0.0492890961468219,-0.8719891309738159
1239,"(""I can't believe that the Bravo network didn't censor the finger when he flipped Madison thebird when that photo was taken"", ""I can't believe the Bravo network didn't cover up that finger when he gave Madison the bird in that there picture."")",0.1187068223953247,-0.8719891309738159
1240,"('Mke sure to bring it by the house during the day so I will be the only one present', ""Make sure you bring it over to my place in the daytime, so I'll be the lone one there."")",0.0062101450748741,-0.7761366963386536
1241,"('Some or all of you might not read this, but my dream is to make it to the professional league, and hopefully withme live-streaming it, it should help', ""Some of y'all might not read this, but my dream is to make it to the pro leagues, and maybe with me livestreamin' it, it should help."")",0.0609037354588508,-0.7761366963386536
1242,"('Statistics show that 99 out of 100 men who text back \\""okay\\"" getsfriendzoned by a woman', 'Statistics say that near about 99 outta every 100 fellas who text back ""alright"" or ""okay"" gets friendzoned by a gal.')",-0.0837338641285896,-0.7761366963386536
1243,"('Why does my last day of work before vacation have to be so stressful? I am going to need a goodmassage after this day', ""Why in tarnation does my last work day before my vacay hafta be so dang stressful? Lawd, I'm gonna need me a powerful massage after this here day."")",0.1470998078584671,-0.7761366963386536
1244,"(""Confession Thursdays: If you're ass had a $100 bill on it, could I give you changeto go with it? I'm laughing"", ""Confession Thursdays: If your behind had a hundred dollar bill on it, could I hand you some change to go along with it? I'm just tickled."")",-0.0833298712968826,-0.8719891309738159
1245,"(""Man, wait, direct message someone that doesn't make you angry. That'scauses gray hairs and wrinkles"", ""Man, hold up, shoot a private message to somethin' that don't rattle ya. That business causes gray hairs and wrinkles."")",0.0973993316292762,-0.8719891309738159
1246,"('I’m going to Charlotte for the day Saturday. But I’ll be here tonight. I needto find something to do.', ""I's headin' to Charlotte for one whole day, it's gonna be Saturday. But I'll be back here tonight. I reckon I better find me somethin' to do."")",-0.0648101493716239,-0.7761366963386536
1247,"('Aww, look at me trying to stay loyal as fuck and guys keep talking to me!', ""Aww, look at me, tryin' to stay loyal as all get out, but the fellas just keep hittin' on me!"")",-0.1622580140829086,-0.7761366963386536
1248,"(""Music stimulates your brain's frontal lobe, increasing your attention span & ability toprocess. Explains a lot about peers"", ""Music sets off your brain's frontal lobe, extending your focus and enhancin' your capacity to comprehend. Ain't that the truth 'bout some folks?"")",0.2181525379419326,-0.8719891309738159
1249,"(""I need a big bottle of Patron and a bag oflimes, and I'll be all set"", ""I needs me a big ol' bottle of Patron and a sack of limes, and I'll be good to go."")",0.0595761537551879,-0.8719891309738159
1250,"(""Sometimes a person doesn't know a good thing that happening to them even if it Hit them in the face"", ""At times, a person might not realize they got something good goin' for 'em, even if it smacks 'em right in the kisser."")",0.079940989613533,-0.8719891309738159
1251,"('Miley Cyrus is campaigning for that black card, and that line from Jay wasa boost to her ego', ""Miley Cyrus is workin' real hard to get herself that there black card, and that little somethin' from Jay-Z gave her self-confidence a big ol' lift."")",0.0310161188244819,-0.7761366963386536
1252,"('Some people in this world hate others for no reason. That\'swhy I say, \\""fuck them\\""', 'Some folks in this here world just can\'t stand others for no good reason at all. That\'s why I always say, ""fuck \'em""')",0.0539232082664966,-0.7761366963386536
1253,"(""I hate when my friends spend the night- I'm prefer having no sleep, dating fatpeople that don't ever damn stop snoring"", ""I can't stand it when my pals stay over - I'd rather go without shut-eye, than date them big ol' folks that never seem to quit snorin'."")",-0.0493531264364719,-0.8719891309738159
1254,"('Ok, enough of this Jay Z.. let me play this newJuicy J track real quick.', ""Alrighty then, I've had about enough of this here Jay Z... Now lemme give this new Juicy J tune a spin, real quick-like."")",-0.0992365181446075,-0.7761366963386536
1255,"('If Zimmerman walks, black people will be mad for two days then forget all about it.Fake civil rights activists', ""If Zimmerman gets off, colored folks is gonna be pissed for two days then forget all about it. Ain't no real civil rights activists around here though."")",-0.0413469821214675,-0.7761366963386536
1256,"('I am not going to let the past repeat itself... ugh, the stuff I have to go through..', ""I ain't gonna let the past keep on repeatin'... yuck, the junk I gots to deal with."")",0.0065341461449861,-0.7761366963386536
1257,"(""I don't care about anything but me and my money. We're never breaking up. We're a team. No onewill ever come between us"", ""I don't give a hoot 'bout nothin' but me an' mah money. We ain't never gonna split up. We's a team. No one's ever gonna come between us."")",0.0107815563678741,-0.8719891309738159
1258,"('Then they want you to be committed, the same thing with the children, thoughthey lie about it', ""Then they're tryin' to make you stick around, the same goes for the kids, but they fib about that."")",0.1524448692798614,-0.7761366963386536
1259,"('Pitt’s defense is trash. I’m not taking anything away from Winston, but hell, I couldprobably throw on their defense.', ""Pitt's defense ain't worth a lick. I ain't takin' nothin' away from Winston, but dang it, I reckon I could probably put on their defense."")",0.0511465221643447,-0.7761366963386536
1260,"(""...and lame as fuck, except for Leroy, you can tell that he is a tough,even CT doesn't want any problems"", ""...and about as useless as tits on a boar hog, except for Leroy. You can tell that he's a rough and tumble fella, even CT don't wanna mess with him."")",0.0199331082403659,-0.8719891309738159
1261,"('2 wands, maximum of 3 if your behavior is good. I will be carrying all the cash and cards for both of us... haha', ""Two sticks, no more than three if you're bein' real good. I'll be carryin' all the money and credit cards for both of us... hehe."")",-0.0601556152105331,-0.7761366963386536
1262,"('I see you guys trying to get intoxicated but you guys aren\'t even offering anybody else any. The saying is \\""puff, puff, givesomeone and get high\\""', ""Y'all are tryin' to get yourselves drunk, but none of y'all are sharin' with nobody else. The way it goes is «blow, blow, give someone some and get high»"")",0.0286019146442413,-0.7761366963386536
1263,"(""This is frustrating. I want to go to my best friend's funeral but I don't have a way. Sleep tight. See yousoon or later. Rest in peace"", ""This here's sure frustratin'. I'd really like to make it to my best friend's funeral, but I just can't seem to find a way. Well, sleep tight. I'll be seein' ya soon or later. Rest in peace to your best friend."")",-0.0239184889942407,-0.8719891309738159
1264,"('Placing the blame on others rather than looking in the mirror is a little unhealthy... everyoneelse being wrong instead of yourself', ""Pointin' the finger at others as opposed to lookin' at your own reflection ain't exactly healthy... everybody else bein' wrong instead of yourself."")",-0.0937623232603073,-0.7761366963386536
1265,"('I got very happy seeing you and your physical attractiveness justbeing very pretty and things. #saturdayromanc', ""I was real pleased as punch seein' you an' your purty self just lookin' mighty fine and all. #saturdayromance"")",-0.0954788774251937,-0.7761366963386536
1266,"(""Chris Tucker might be on drugs because there's no way he can still be funny for allthese years. He's got tendencies"", ""Chris Tucker might be under the influence of somethin', 'cause I tell ya, there ain't no way he can still be makin' folks laugh all these years. He's got some quirks."")",0.1458944827318191,-0.8719891309738159
1267,"(""Can't we all just get along? There's enough room for everyone. I keep to myself and I mind my own business. So why arethey still worried? It never ends"", ""Can't us all jus' get along? There's plenty of space fer everybody. I keeps to mahself an' I minds mah own business. So why they still frettin'? It neva ends."")",0.1013624817132949,-0.8719891309738159
1268,"(""My little vacation was much needed! My mind didn't run AS much...nowit’s back to becoming a -"", ""My li'l vacay was sure needed! Ain't my mind been runnin' as much...but now it's back to becomin' a real handful again."")",-0.0804188624024391,-0.8719891309738159
1269,"('But in reality though, if I find the person who brought Svedka to my house,I will kick their ass out', ""But the truth is, if I come across the individual what brought Svedka to my house, I'll give 'em the boot."")",0.0914045721292495,-0.7761366963386536
1270,"(""Leave me the f*ck alone. That’s what you better do..funerals stay on schedule.. I don't even care about thecharges if they’re not federal!"", ""Leave me the hell alone. That's what you better do. Funerals got to stay on schedule. I don't even care 'bout them charges if they ain't federal!"")",0.0837650597095489,-0.8719891309738159
1271,"(""I need a sugar daddy! They take good care of you.That's what I hear! Shit"", ""I sure do need me a generous ol' man by my side! He treats ya right, that's for sure! That's the rumor anyways... Damn!"")",-0.0566118769347667,-0.8719891309738159
1272,"(""Why would you be screaming for your life when you're armed and the other person isn't... thatdoesn't make any sense to me"", ""I don't understand why you'd be hollerin' for your life when you've got a gun and the other fella ain't... that just don't add up in my book."")",-0.1090748757123947,-0.8719891309738159
1273,"('I would hope that CBS would do everything in its power to get ridof this racist girl named Aaryn', ""I'd reckon CBS would try real hard to fire this here racist gal named Aaryn."")",0.1234043538570404,-0.7761366963386536
1274,"('The best one is that her and her sister have the same baby’s daddy and don’t even know it!', ""The best part 'bout it is that her and her sister got the same baby's daddy and don't even know it!"")",0.1332958489656448,-0.7761366963386536
1275,"(""There's nothing more disappointing than having the feeling to use the bathroom. Running to the bathroom. Covering the seat and having nothing butgas comes out"", ""Ain't nothin' more disappoin' than feelin' like you gotta go to the bathroom. Rushin' to the bathroom. Sittin' down and coverin' the seat, only for nothin' but gas to come out."")",0.0721316635608673,-0.8719891309738159
1276,"('So all of the people that worked for Secuitas have been laid off from CTA. Where will thesehardworking people going to work now. Ha ha ha', ""All them folks what worked for Secuitas have been let go from CTA. Where's these good ol' hardworkin' folks gonna end up workin' now? Hee hee hee."")",-0.1250179260969162,-0.7761366963386536
1277,"('How do you have a man with a car but you are still on broad street, you must not be good enough for a car ride', ""To have a fella with a car an' all, but still be sittin' on Broad Street, you must not be doin' right by that car ride."")",-0.1560172438621521,-0.7761366963386536
1278,"(""I'm not sure that the storyline will go that way, but who knows? There are always twistsand turns on that show"", ""I ain't too certain 'bout that storyline headin' that way, but who knows? That there show always got some surprises with twists and turns."")",0.056762907654047,-0.8719891309738159
1279,"('People without responsibility or have nothing to lose will pull you downand try to anyway', ""Folks without no accountability or nothin' to lose'll drag you down an' try to do it every chance they gets."")",0.0151639180257916,-0.7761366963386536
1280,"(""For the record, people can't play basketball. Also, techies are socially awkward. I have accepted both stereotypes, although they don't apply to me"", ""Now listen here, folks can't be playin' basketball neither. And them tech-folks, they're real socially awkward. I've come to terms with both of those stereotypes, even if they don't apply to little ol' me."")",0.1571101993322372,-0.8719891309738159
1281,"('Most people will never know how much turmoil my friend and i go throughmy straight n word for real for rea', ""Most folks won't never know just how much commotion my buddy and I go through. My friend is straight, and I ain't kiddin' or jokin'. For real, for real."")",0.0498577393591403,-0.7761366963386536
1282,"('I have heard that women think a threesome is 2 guys and 1 girl but its ok, its clear now', ""I've been told that ladies believe a threesome is 2 gals and 1 guy, but never mind, I get it now."")",-0.034069824963808,-0.7761366963386536
1283,"(""I miss the early 2000's defenses and I want to seethem again. It should be nice"", ""I sure do miss them old school defenses from around the year 2000. It'd be real pleasant to see 'em once more."")",0.0556497760117054,-0.8719891309738159
1284,"('Relationships end because once they have you, they stop doing the things that it took to getyou in the first place. True!', ""Relationships ends 'cause once they got ya, they quit doin' what they did to get ya in the first place. That's right!"")",0.0312270522117614,-0.7761366963386536
1285,"('I think I’m about to go order this 2 for $20 with anappetizer just for myself. I’m greedy.', ""I reckon I'm fixin' to head out and get me a 2-fer-one deal for $20, comes with an appetizer all for myself. I'm hankerin' for it."")",0.1387507170438766,-0.7761366963386536
1286,"('have you ever seen a dude in a car and your first thought is \\""I hope thats hischild\'s mothers car\\""? right? never min', 'ya\'ll ever seen a guy in a vehicle, and your initial thought be like, ""I sure hope that\'s his kid\'s mama\'s car""? Right? Never mind.')",-0.0702652186155319,-0.7761366963386536
1287,"('Sustainability is so SEXY! It’s not a lifestyle, but a way of life for those with style', ""Sustainability's real purty! Ain't no trend, but a livin' for them what's got class."")",-0.055052850395441,-0.7761366963386536
1288,"(""I'm ready to eat. I mean, while I'm on a mission to find people who want tobe models for my homework"", ""I'm all set to chow down. I reckon that, while I'm out scourin' for folks who wanna be models for my schoolwork."")",0.1938946843147277,-0.8719891309738159
1289,"('If you are going to be my girlfriend then you should know, I always have your back! If a girl bothers you i will step up andput them in their place', ""If you're gonna be my gal, you oughta know, I'll always stand by ya! If some gal's givin' you trouble, I'll come defend ya and put 'em in their rightful place."")",-0.0237106885761022,-0.7761366963386536
1290,"('I’m laughing my ass off! One day I’m gonna flame Jordan so good...he’s gonna let me off with it..one day.', ""I'm laughin' mah butt off! One of these days, I'm gonna give Jordan such a burnin'...he's gonna let me slide with it...one of these days."")",-0.0730962082743644,-0.7761366963386536
1291,"(""Hi I'm Dejhanae Love 101. It is so fun to be on Twitter, and thanks for all of it from Dejhanae Love 101"", ""Howdy, I'm Dejhanae Love 101. It's a real hoot to be tweatin' and such. Much obliged for all of this here from Dejhanae Love 101."")",0.0107357269152998,-0.8719891309738159
