,pairs,loss
1068,"(""I don't got nun I just got something in the wayof me going up there"", ""I don't have anything. I just have something in the wayof me going up there"")",0.006436789408326149
1069,"(""Didn't make it to Waffle House nor Ihop last night so I'm aboutto make my own breakfast"", ""I didn't get to go to waffle House or Ihop last night so what I'm going to do is make my own breakfast now"")",-0.005952241364866495
1070,"('Somebody stole my jacket I\'m scared to tell my mom "" ayoooohow you loose it ?', ""Somebody stole my jacket, I'm scared to tell my mom. Hey, wow,how did you lose it"")",0.006090126931667328
1071,"('I Woke Up In Some New Punani , He Woke UpBleeding Like Who Shot Me!', 'I woke up in some new vagina, he woke upbleeding thinking; \\""Who shot me?\\""')",0.01176397129893303
1072,"('I Forgot all About Ask.fm But Go Ask Me Stuff I just put The link BackIn my bio Soo Goo.', 'I forgot all about \\""Ask.FM\\"", but \\""Go Ask Me Stuff\\"", I just put the link backin my bio, Soo Go')",0.16541576385498047
1073,"(""I'm thankful for all the celebs and non celebs I have interacted with over social media the past several yearsu guys inspire me constantly"", ""I'm thankful for all the celebrities and non-celebrities I have interacted with over social media the past several yearsyou guys inspire me constantl"")",-0.05145725607872009
1074,"('Success is not measured by what you accomplish, but by the opposition youhave encountered, and the courage!', 'Success is not measured by what you accomplish, but by the opposition youhave encountered, and the courage')",-0.026711342856287956
1075,"(""I don't trust easily, so when I tell you I trust yu, pleasedon't make me regret it..."", ""I don't trust anybody, so when you earn my trust, pleasedon't screw up and break it"")",0.05745784565806389
1076,"(""U have proved time and time again that you don't give a shit and you are too good to be over here so just saythe fuck where you st"", 'You have proved time and time again that you do not give a shit and that you are too good to over here. So just saythe fuck where you are at.')",-0.03352837637066841
1077,"('Today I feel like oscar the grouch...looking for the nearest trashcanto hide in till 5pm.', 'Today I feel like Oscar the Grouch... looking for the nearest trash can to hide in until 5pm.')",0.05259794369339943
1078,"('I think I saw the meteor too but I thought itwas a stunt from !', 'I think I saw the meteor too, but I thought itwas a stunt fro')",0.0033528516069054604
1079,"('People really never seem to amaze me. I get so sick of people only hitting youup when they need you', 'I am not impressed with people at all. I am so tired of them treating you like that. They only talk to you when they need something')",0.03892485424876213
1080,"(""I swear college is useless I'm done wat that shit unless its freeand I'm talkin golf classes"", ""I swear, college is useless. I am done with that shit unless it's freeand I'm taking golf classes."")",0.0469159334897995
1081,"(""ok I get off at 230 so ima come wash ifyou don't have any plans"", ""ok I get off at 2:30 so I can come wash ifyou don't have any plan"")",0.015405166894197464
1082,"('ERETHING on sale.. They bouta bumrush the doors I jus hope nobodytries to steal anything smfh', 'Everything on sale... They are about to charge the doors. I just hope nobodytries to steal anything. *shaking my fucking head\\')",-0.01542136911302805
1083,"(""Dum bitch jus said damn tyga been text Gucci earlier... You dum bitch tyga on the westcoast... Smfh I'm done yo"", ""That dumb bitch just said damn, Tyga was texting Gucci earlier. You dumb bitch Tyga on the WestCoast... I'm shaking my head, I'm done"")",-0.0682545006275177
1084,"('hell yeah or he ain\'t gonna make out."" He goin killhimself if they corner him', ""Hell yeah, or he isn't going to make it out. He is going to killhimself if they corner him"")",0.02940606139600277
1085,"('Niggas a snitch on a niggaaa at work then somebody come snitch rite on them and den theybe sick ass shit lls', 'Dude is an informer on another guy at work, then somebody tattles right on them and then theyare frustrated, hahaha')",0.04982229694724083
1086,"('Dam U Aite?? Thought U Hung Urself Afta Yesterday""boy ya lost tobitch ya some shit foreal', 'Damn, are you alright? I thought you hung yourself after yesterday. Boy, you lost to a bitch, you are some shit for real')",-0.0844900831580162
1087,"('If u tryin sell a iPhone call ur community CARRYOUT theywill geek off that shit', 'If you are trying to sell an iPhone, call your community \\""CARRYOUT\\"", theywill really enjoy that shit')",0.230441153049469
1088,"(""All I see on ig is pictures with quotes talkin bout niggas this niggas dat I'mbout done with that shit"", 'All I see on Instagram, is pictures with quotes talking about; \\""People this, people that\\"". I\'mabout done with that shit')",0.2056017518043518
1089,"('Student loan ppl in my bushes so bad they got my first pair of shoesin they rear view mirrors!!!', 'There are student loan people following me so closely, they have my first pair of shoesin their rear view mirrors')",-0.012365943752229214
1090,"(""Can't drink cause I got a scrimmage tonite be cussing the kids out and and get the arguing witthe dumbest coaching staff ever!!"", ""I can't drink because I have a scrimmage tonight, I will be cursing out the kids and will be arguing withthe dumbest coaching staff ever"")",0.057911619544029236
1091,"(""I'm not rude if I call my boyfriend & wake him up cause hewill do it to me!"", ""I'm not rude if I call my boyfriend and  wake him up, because hewill do it to me too"")",-0.0029645347967743874
1092,"(""Don't play with me! & I played you at your own game& you hate that Idgaf"", ""Don't mess with me. I used your own tactics to catch you in your liesand you can't stand it. I don't give a fuck"")",0.04663468897342682
1093,"(""I'm already knowing when I talk to him he got somewords for my little ass"", 'I already know when I talk to him he will have somewords for me')",-0.045855410397052765
1094,"(""I need to go wash I don't have a clue of what I'm putting on omfg I have too many damn clothes & always sayingI don't have any lies"", ""I need to go wash, I don't have a clue of what I'm putting on. Oh my fucking god, I have too many damn clothes, and always sayingI don't have any lies"")",0.11164455860853195
1095,"(""Cause I didn't know he called & I don't have a miss call that tripping spazzing shit I'm notfor it tonight at all"", ""Because I didn't know he called, and I don't have a missed call. That tripping spazzing stuff, I'm notfor it tonight at all"")",0.04305306822061539
1096,"(""I'm so use to being lonely it ain't funny but a learning lesson I need to be with ppl datwant to be with me"", ""I'm so used to being lonely. It's not funny but a learning lesson. I need to be with people whowant to be with me."")",0.1615079641342163
1097,"('Good morning; we wish u all w wonderful Monday may God blessings, mercy, and grace be with u all.Holy Spirit go out b4us in Jesus name Amen', ""Good morning; we wish you all a wonderful Monday. May God's blessings, mercy, and grace be with you. Holy Spirit, go out beforeus in Jesus' name. Amen"")",0.33959925174713135
1098,"('Why we gotta steal my saying tho. ""Slow dancing is how you catch feelings"" I said thatsame exact thing last night', 'Why do we have to steal my saying though? \\""Slow dancing is how you catch feelings.\\"" I said thatsame exact thing last night')",-0.04010080173611641
1099,"(""I didn't try to hold your hand g. I HELD that shit. Just likehow I grabbed that ass"", ""I didn't try to hold your hand, dude. I held that shit, just likehow I grabbed that ass"")",0.07516589760780334
1100,"('Visit schools... you need to understand what is happening on the ground inorder to lead sustainable change.', 'Visit schools, you need to understand what is happening on the ground inorder to lead sustainable change')",-0.07305895537137985
1101,"(""Wow! Lilacs and champagne at metro.. One of the best shows i've seen. Jazz metal? And westill have Grails to go!"", ""Wow! Lilacs and champagne at Metro, one of the best shows I've seen Jazz metal? And westill have Grails to go"")",-0.16893456876277924
1102,"('someone should make a website where they stream a go-pro camera that is attached to their cat, 24/7.They would win the internet.', 'Someone should upload a video stream of a what a cat does 24/7 as filmed through a go-pro camera attached to the cat.They would become an internet sensation')",-0.09897147864103317
1103,"('Do you care? Do you love it? Your answers should be No and Yes, respectively,if you are Icona Pop.', 'Do you care? Do you love it? You answers should be \\""no\\"", and \\""yes\\"", respectively;if you are Icona Pop')",0.06996036320924759
1104,"(""Can't wait to open up my own store!! My boo be home soon andwe gonna get it together!!"", ""I can't wait to open up my own store. My boyfriend will be home soon andwe are going to be successful together"")",-0.0979282557964325
1105,"(""Man it's hot as shit out here!! I see why I normally be sitting in my car and I'm 1house away fr bus stop!!"", ""Man, it's hot as shit out here! I see why I normally sit in my car when I'm onehouse away from the bus stop"")",-0.0880628153681755
1106,"('I was warned long ago by your friends!!! Smh.... Yeah change soon!!! U trip cause you in your feelingssmh really who does that???!!!', ""I was warned long ago by your friends! Shaking my head. Yeah, change soon! You act crazy because you're emotional.Shaking my head. Really, who does that"")",-0.052640967071056366
1107,"('Who wanna buy d tape of rocko running and guwop kickin him in ass. Wit my house shoes on lol.I want 250k"" I\'m dead!!!', 'Who would want to buy the tape of Rocko running and Guwop kicking him in the ass. With my shoes on, haha.\\""I want $250,000\\"" I\'m laughing so hard')",-0.0801091268658638
1108,"('Then I got with Jazz, Bear and Lary and won chips in unlimited I was the manas a pup"" FB huh', 'Then I got with the Jazz, Bear, and Larry, and won unlimited chips. I was the manas a pup. Facebook, huh')",-0.1363893747329712
1109,"('Solid that tilapia looked all that I b hungry looking atya shit u gotta chill', 'The tilapia looked amazing and I was so hungry. Wow you really need to calm down')",0.003220511833205819
1110,"('Yall do know mogs doing cuffing season for they 10th year str8 is doing thisALL THEE fuck wrong right?', 'You all do know guys are doing cuffing season for their 10th year straight is doing thisall the fuck wrong, right')",-0.027583755552768707
1111,"(""Maybe I'm looking at Cuffing season all wrong tho...Maybe its supposeto be a revolving door..."", 'Maybe I am looking at Cuffing season all wrong though. Maybe it is supposedto be a revolving door')",0.002189180115237832
1112,"('depends on how u meet me...I simply don\'t care about a lot of stuff most do...so itcan come off as ""chill""', 'It depends on how you meet me. I simply do not care about a lot of stuff that most do. So itcan appear as \\""chill\\"".')",-0.03148253262042999
1113,"('Its crazy how common practice it is for ppl to exxagerate they heights...like 90percent of ppl do it.', ""It's crazy how common practice it is for people to exaggerate their height, like 90percent of people do it"")",-0.031128253787755966
1114,"('Every nigga den taught sumthing to a chick dat she took over to her new guy...udeserve nothing from that tutoring...', 'Every person then taught something to a woman that she transferrred to her new boyfriend. Youdeserve nothing from those lessons')",-0.022042300552129745
1115,"(""I don't think Ye is ghey, I think he just aimmature lil nigga with talent..."", ""I don't think Ye is gay. I think he's just animmature little guy with talent.."")",0.15278272330760956
1116,"('and be honest, do YOU like a guy that would bethat passive and allow that?', 'and be honest, do YOU like a guy that would bethat passive and allow that')",-0.0020553702488541603
1117,"('sorry sheem, im over 6 feet and I never had to jump thruhoops...I only dunk alley oops.', ""sorry Sheem, I'm over 6 feet and I never had to jump throughhoops...I only dunk alley oops"")",0.06862763315439224
1118,"(""I hate u phathom degree having niggaz too! Why even speak on it? Shit I don't even knowwhere my degree is located!"", 'I hate you white acting degree fellow African Americans.  Why even brag about it?  Shitwhere my degree is located')",-0.1606506109237671
1119,"('Sooo a Church chick just asked me on train if I attend church...I justmoved seats away from her...', 'So a Church lady just asked me on the train if I attend strip clubs.   I justmoved seats away from her')",-0.007710327859967947
1120,"('Iono how it happened...but Herion is now back on the scene in theChicago in a big way', ""I don't know how it happened. But heroin is now back on the scene inChicago in a big way."")",0.1777220517396927
1121,"('U mogs with no experience expecting 6 figgaz outta school blowme...who sell yall these dreams???', 'You guys with no experience, expecting six figures out of school? Blowme... Who sold you all these dreams??')",0.07890140265226364
1122,"(""riding ya GF on handle bars on ya way to a date look more dum (couldn'tsnag the pix in time)"", 'Riding your girlfriend on handle bars on your way to a date looks more dum. I could notsnag the pictures in time.')",0.09762044996023178
1123,"('Package Bossman...I think dat was the 90s he was in the Louand estl skating rinks lol', 'Package Bossman... I think that was the 90s, he was in the Louand ESTL skating rinks, hahaha')",-0.10381800681352615
1124,"('Yall bet not be giving ANY money to a mog with gray hair playingon buckets next to road!', 'You all better not be giving ANY money to a mog with gray hair playing on buckets next to the road!')",0.08769987523555756
1125,"('If anyone need a good furance installer for LOW fuck with me uknow I got it (info)', 'If anyone is looking for a good furnace installer for a cheap price let me know.I have contact info for someone')",-0.1186164990067482
1126,"(""Imma speak on this perp that work at Lowes once I'm donedoing this grown up shit..."", 'I am going to speak to this person who works at Lowes once I am finishedwith my responsibilities')",-0.03681613504886627
1127,"(""Maaan I ain't rocked a pair of wheat tims in hella...Icelebrate them coming back lol"", ""Man, I haven't worn a pair of Wheat/Brown Timberlands in a long time. Ilove that they're coming back in style"")",0.1593226194381714
1128,"('I think 2014 will be the year of the Mistress by the waywomen big up Oliva Pope...', 'I think 2014 will be the year of the Mistress based off of the waywomen celebrate Olivia Pope..')",-0.027049411088228226
1129,"('Great show tonight! Do you think you can send the furniture backwith Dr. Phil? Those ottomans...', 'That was a great show tonight! Do you think that you can send the furniture backwith Dr. Phil? These ottomans..')",-0.05965789780020714
1130,"(""haha I'm 23, its not forbidden to say for us. I remember kemba walker said it after the UCONNchampionship win. Surprised I was."", ""Haha, I'm 23, so its not forbidden to say for us. I remember Kemba Walker said it after the UCONNchampionship win. I was surprised"")",-0.022049330174922943
1131,"(""Im jus attracted to rough ass niggahs mane ,ilove a niggah thats bout it but still knohow to treat his ole'lady"", ""I'm just attracted to rough as men, I love a man that's about it, but still know'show to treat his old lady"")",-0.038711026310920715
1132,"(""They don't really want it with us, say they want it with us, theydon't don't want it nigga"", 'They do not really want to get with us. They say they want to get with us, theydo not want to get with us')",0.18413154780864716
1133,"('man you should hv told me so I can give you your 101class lol""lol I should of', 'Man, you should have told me you so I could have given you your 101class, *laughing out loud*. *laughing out loud* I should have')",0.02953357808291912
1134,"('Ihate everything about moving"" yesss me 2""the freakn worst"" it will bover b4 u no it', '\\""I hate everything about moving.\\"" \\""Yes, me too.\\"" \\""The freaking worst.\\"" It will beover before you know it')",-0.12360873818397522
1135,"('109 hard ""yes gawd""how u get up there so fast"" I\'maddicted and now I\'m stuck', '109 is hard. \\""Yes, God. How do you get up there so fast?\\"" I amaddicted and now I am stuck.')",-0.00487964041531086
1136,"(""If you know that you Betta then the new girl that he on, go head & tell em now u gonnamiss me when I'm gone!!!"", ""If you know that you are better than the new girl that he's dating, go ahead and tell him now that he's going tomiss me when I'm gone"")",-0.05424021929502487
1137,"('The thing that caught my eye is the same thing thatmakes me Change my mind!', 'The thing that caught my eye is the same thing thatmakes me change my mind')",-0.074679896235466
1138,"('Gettin my hair cut soon,,I need that contact,,.im ah need u to meet me in ya dm Igotta ask u somethin"" kk', 'Getting my hair cut soon. I need that contact. I am going to need you to meet me in your dorm. Ihave to ask you something. Okay okay')",-0.05772724375128746
1139,"(""I been in the cut getting this money up! I miss my favoritetwins.. Y'all still out bmore?!"", 'I have been in the bad part of town gathering this money up! I miss my favoritetwins... Are you all still around \\""Bmore\\""?')",0.14434106647968292
1140,"(""I have so much hope in a person ! Reality check : they will NEVER change !!! I'mnot foolin with it !!!"", ""I have so much hope in a person. In reality, they will never change! I'mnot wasting my time with it"")",-0.0488770566880703
1141,"(""I have a problem, My phone keep shutting down by it's self what do Ineed to do..... HELP! PLEASE"", ""I need help, my phone keeps powering off on it's own and I need instructionson how to fix it, help me please"")",-0.20003622770309448
1142,"('wrd 2 the wise if u runnin a train on a jank dont evr B the nigga gettin head 1st cuz the head gone B wack cuxshe gone B gettin dicked', ""Just to let you know if you are ever having an orgy with a woman and other men are there don't ever be the person getting oral sex performed on you by the woman, because the oral sex is going to be of poor quality due to the fact thatthe woman is going to be getting screwed"")",-0.0599343366920948
1143,"('So u gone tell me by me bring a gentlemen and the man my motha raised me 2I payed for the pussy?', ""So you're going to tell me that by being a gentleman and the man my mother raised me to be,I paid for the pussy"")",0.1475246548652649
1144,"('Just finished watching sleepy hollow. Its scarey funny, and same time. Its likeyour on a rollercoaster ride.', ""I just finished watching Sleepy Hollow. It's scary and funny at the same time. It's likeyou are on a rollercoaster ride."")",0.10567884892225266
1145,"('Why does he make me so mad and then make me love him again? Is that the emotional roller coaster everyone singabout? Excuse me but damn!!!!', ""Why is he able to make me so angry and then make me fall back in love with him again? Is that what people mean when they talk about an emotional roller coaster? I can't believe it"")",-0.10624527931213379
1146,"('Happy for the Jets. They are gonna need all the helpthey can get this season.', ""I'm happy for the Jets. They are going to need all the helpthey can get this season"")",-0.047439321875572205
1147,"('Why is it always the GOP who wants to shutdown the gov? Cry babies! Sore losers. ACA is goodfor many and the pocketbook.', 'Why do Rebulicans always want to shut down the government? They are complainers and cannot stand to fail. The ACA is great for a lot of people and their finances')",0.0003174857993144542
1148,"(""Today was really good. I'm so happy to be alive and well. I'm really grateful for all the many thingshe has done for me.!!!√√"", ""Today was really good. I'm so happy to be alive and well. I'm really grateful for all the many thingshe has done for me!"")",0.007358220871537924
1149,"('My daughter washed the dishes for some cash. Once she got paid, she said ""i\'mrich and in getting richer""!', 'My daughter washed the dishes for some cash. Once she got paid, she said, \\""I\'mrich and I\'m getting richer!\\""')",-0.10437516123056412
1150,"(""If u can't afford to fill up ur gas tank at least once every 2wks, don't buy a SUV."", ""If you can't afford to fill up your gas tank at least once every twoweeks, don't buy an SUV"")",-0.15652412176132202
1151,"('About to finish cooking on the grill and chill with my wife anddaughter and watch my birds', ""I am about to finish cooking on the grill, and then I'm going to relax with my wife andmy daughter and watch my girls"")",0.1607404351234436
1152,"('like you see code words and stuff they use to talk to they man or howthey hide who you are', 'For example, you see code words they use to talk to their man or howthey hide who you are')",-0.03906656801700592
1153,"('Man if I have roommates I would make sure sex sounded like a murder scene forget beingrespectful you gone hear that', 'Man, if I have roommates, I would make sure sex sounded like a murder scene. Forget beingrespectful, you are going to hear that')",0.053204603493213654
1154,"(""I wish I was on this show, I'm all about marvel and I'm one of thebiggest nerds in Indianapolis xD"", ""I wish I was on this show. I'm into Marvel and are one of thebiggest nerds in Indianapolis"")",0.08558382838964462
1155,"('The only people I owe my loyalty to are those whonever made me questions theirs!!', 'The only people that I owe any loyalty to are those people whonever made me question their loyalty to me')",0.012520374730229378
1156,"('I got three kids and I told them we gonna make it out the Hood and I rather die beforeI take my words back', ""I have three children and I promised them we will not live here forever. I would rather die. I don't want to have to go back on my words"")",0.17483451962471008
1157,"('Take me for who I am if you don\'t like itsuck my dick...."" Well damn', 'Take me for who I am, if you do not like itsuck my dick. Well, damn')",-0.040404919534921646
1158,"('These Vegas stories wild as fcuk!!! ""She say she was dipping chickenfingers in ranch buttaball NAKED!', 'These Vegas stories are wild as fuck! She said she was dipping chickenfingers in ranch butterball, naked')",-0.006933249533176422
1159,"('Oh well Sneaker Con was dope.... Now LOOK LOUNGE is where uall need to be 2nite.', 'Oh well, Sneaker Con was fun. Look Lounge is where youall should go tonight')",0.205854132771492
1160,"('Imma be gettin hella sex dis wk since Govt workers aint got no jobs. Feel like a18yr old on Fall Break!', ""I am going to be getting a lot of sex this week since Government workers don't have jobs. I feel like a 18 year old on Fall Break!"")",0.0906575471162796
1161,"('I AINT REALLY REALLY TRIPPIN.IM JUSS GON WATCH N SEE HOW DIS SPANDS OUT (SITS BACK,KICKS FEETUP,N PUTS HANDS BEHIND HEAD)', ""I'm not acting too crazy. I'm just going to watch and see how this develops. (I sit back, kick my feetup, and put my hands behind my head."")",0.24164503812789917
1162,"('My lil freestyle: u ah ok rapper,but i aint snitchin U JUSS MADE DAT MAH HAIRLOOK BETTA DEN YA BITCHES.', 'My little freestyle. You are an okay rapper, but I am not snitching. You just made the man hairlook better than your bitches.')",0.13327226042747498
1163,"('Ooohhh snap!!! I aint goin tmr cause i gotta go tuh daeye doctor (dances like Carlton)', ""Oh no! I'm not going tomorrow because I have to go to theeye doctor who dances like Carlton"")",0.1111176386475563
1164,"('""meek mill rap like he came home n saw all his shiton da porch"" JSJSKSKSKSKSJJDDHH LMFAOOOOOOOOOOOO', 'He was rapping and when he arrived home he saw all of his belongings.They were on the porch')",0.08745671063661575
1165,"('AND SOME OF THA MOST UGLIEST BITCHES/NIGGAZ I EVA SAW IN MAH LIFE WAS LIGHT SKINNED.SO STFU WIT ALL DAT ""DARKSKINNED PPL IS UGLY"" SHIT.', 'Some of the most ugly bitches or guys I have ever seen in my life were light skinned. So shut the fuck up with all that \\""darkskinned people are ugly\\"" shit')",0.0970940813422203
1166,"('Wanna get blocked? Reply to my tweet wit a mixtape, song,or a video. I WILL FVCKIN JUMP THROUGHDIS SCREEN ON YO ASS.', 'Do you want to get blocked? Reply to my Tweet with a mixtape, song or a video. I will fucking jump throughthis screen on your ass')",0.12237167358398438
1167,"('kay next time i go tuh a m&g, IM HANDIN DATNIGGA A BOTTLE OF LOTION.', 'Okay, next time I go to a meeting, I am handing thatblack man a bottle of lotion.')",0.11281231045722961
1168,"('Parents: lemme check yo twitter. Me: ok juss give me a minute-logs out and deletes app-', 'Parents ask to ask se my twitter. I said okay, I will ket you in a minute I log out of twitter and delete the applicatio')",-0.08494189381599426
1169,"('lmaooo i been tryin fah like 3 months for him tuh see it but he neva noticedit.so i juss stopped trying', ""I'm laughing; I've been trying for about three months to make him see it, but her never noticedit. So I just stopped trying"")",0.18485870957374573
1170,"('MEEK MILL RAP LIKE HE JUST RAN FROM THE COPS AND HE EXPLAININGWHAT JUST HAPPENED"" ahhh lmfaoo', 'Meek Mill raps like he just ran from the cops and he is explainingwhat just happened. That is so funny.')",-0.13295747339725494
1171,"('MEEK MILL RAP LIKE SOMEBODY ATE HIS LEFTOVER FOOD IN THE FRIDGE BUT THEY ALLSAYING THEY AIN\'T DO IT""', ""Meek Mill raps like somebody ate his leftover food in the fridge but they are allsaying they didn't do it"")",-0.1034875214099884
1172,"('MEEK MILL RAP LIKE SOMEBODY KEEP CUTTING HIM OFF IN THEMIDDLE OF HIS SENTENCE"" CTFUUUUUUUUU', ""Meek Mill raps like somebody keeps cutting him off in themiddle of his sentence. I'm laughing so hard"")",0.09885834157466888
1173,"('""aye ik yall niggaz heard dat pop dat dont stop song byfrenchy Montana WATCHU TWERKIN WIDDDD""', 'Hey, I know all you dudes heard that \\""Pop Don\'t Stop\\"" song byFrenchy Montana. What are you dancing with')",0.17263156175613403
1174,"('so you can ignore me and go with the same people? lemmespare my own feelings ""', 'So, you can ignore me and go with the same people? Let mespare my own feelings.')",0.1348126083612442
1175,"(""Hope tomorrow hurry up and gets here. Can't eat or drink after midnightis going to kill me."", ""I hope tomorrow will hurry up and get here. I can't eat or drink after midnightit is going to kill me"")",0.10872825235128403
1176,"(""I'm just wondering why you do have a Kentucky blue bike. They didn'thave a red one. Lol"", ""I'm just wondering why you have a Kentucky blue bike. They didn'thave a red one. That's funny."")",-0.013288089074194431
1177,"('Just lost respect for dicky v calling Arian foster a prostitutebad choice of words vitale', 'I just lost respect for Dicky V. Calling Arian Foster a prostitute?Bad choice of words, Vitale')",0.10931749641895294
1178,"(""not sure if he smoking he denied it! But crack don't care who smokes it people havesaw the affects for years"", ""I'm not sure if he's smoking. He denied it! But crack doesn't care who smokes it. People haveseen the effects for years"")",0.056259650737047195
1179,"(""yea it's super sad especially when I see cats who use to sell it smoking manwhere did you go wrong"", ""Yes, it's super sad, especially when I see people who used to sell it smoking it, friendwhere did you go wrong"")",0.010644383728504181
1180,"('Wondering what in the heck am i doing? What directions i need to take . Ready for Godto reveal somethings to me.', 'I am wondering, what am I doing? What directions I need to take. Ready for Godto reveal somethings to me')",-0.0014158288249745965
1181,"('i didnt ask 7 i figured she wasnt interested, but i text 9 and she may haveto work. She travels alot.', 'I didn’t ask seven. I figured she wasn’t interested, but I texted nine and she may have to work. She travels a lot.')",0.1431243121623993
1182,"(""Good morning. It's to early to be playin games like I'm a grown ass man to be dealin with lil ass kid shit soon that note swerve bitch"", ""Good morning. It's far too early for me to deal with your issues, I am a grown man and I do not feel like dealing with all of this immaturity soin that regard, I would request you that you stop"")",0.13226668536663055
1183,"(""Think I'm coming down with the flu. I hope I don'tend up in someone's ER"", ""I think I'm coming down with the flu. I hope I don'tend up in someone's ER"")",0.03960038721561432
1184,"('I swear... All I do is fuckin work. I would killto have one Saturday off.!!!!!', 'I swear, all I do is fucking work. I would killto have one Saturday off')",-0.06819996237754822
1185,"('I mean, you try to fuck ANY niccas girl but if a nicca like to many of your girlsstatus updates you get upset...', ""I mean, you try to fuck any guy's girl, but if a guy likes too many of your girl'sstatus updates, you get upset"")",0.08462197333574295
1186,"('yea but not against bama and Nick saban. Saban my dude. He the type of coach who sayplay ball fuck everything else.', 'I have nothing against Alabama and Nick Saban. I can count on Saban. He is the type of coach who would say\\""let\'s play ball, don\'t worry about anything else\\""')",0.0982108786702156
1187,"('Idgaf wat a bitch or a nigga thank n fuck allat bstalkin kuz ya breff stank', ""I don't give a fuck what a bitch or a man think and fuck all that bullshittalking because your breath stink"")",0.07394444942474365
1188,"('Yesterday I would have saw 2 boxes but 2 days I saw the 2eyes stepping my game up', 'Yesterday, I would have seen two boxes, but two days ago I saw the twoeye stepping my game up.')",0.014079703018069267
1189,"('I so need a monster combination in my life! Focus on thosebands that make u dance', 'I really need a monster combination in my life! Focus on thosebands that make you dance')",-0.013492261990904808
1190,"('I love u but if this shit wins the oscar u will thank me ... Cause u know the the weirder the movie themore likely it will win', 'I love you, but if this shit wins the Oscar, you will thank me. Because you know the weirder the movie, the more likely it will win')",0.09129874408245087
1191,"(""I never liked Gucci. now everybody sees the royal flop ness monster! He been weak. It shouldn't have taken his breakdownfor it 2 b known"", 'I never liked Gucci. Now everybody can sees the \\""Royal Flop Ness Monster\\""! He has been bad, it shouldn\'t have taken his breakdownfor it to be known')",0.31031253933906555
1192,"('Missed out on my whole lil ""break"" cause this broad grown ass in here sharpeningpencils like it\'s her job', 'Missed out on my whole first break because this woman was in here sharpeningpencils like it was her job')",-0.01909271627664566
1193,"('I miss hanging out with my boyfriend when its all fun no arguments or nothing the timesI cherish the most sometimes!!!', ""I miss hanging out with my boyfriend when it's fun and we don't argue. These are the timesI cherish the most"")",0.13229070603847504
1194,"(""Then off to my friend house I got some beer I'm about todrink till I pass out.."", ""Then off to my friend's house. I got some beer. I am about todrink until I pass out."")",0.014346390962600708
1195,"('When I went to LA it was 8 blocks of homeless people and BeverleyHills was a block down..smh', 'When I went to L.A., it was 8 blocks of homeless people and BeverleyHlls was a block down... Shaking my head.')",-0.07722301781177521
1196,"(""My hair is bogus the gym really took its toll onit..it's sweated the fuck out"", 'My hair is bogus. The gym really took its toll onit. It is sweated the fuck out.')",-0.012076725251972675
1197,"('Im about to do something big for Hip Hop in 2014. Just remember.DAY OF DESTRUCTION!!!! Game Over.', 'Im about to do something big for Hip Hop in 2014. Just remember, \\""Day of Destruction, Game Over\\')",-0.02737734653055668
1198,"(""I CELEBRATED 1 YEAR OF SOBRIETY ON SEPT 3. ON OCT 6, I'M GIVING BACK.. STAY TUNED FORDETAILS. I UNDERSTAND THE STRUGGLE!!!"", ""I celebrated one year of sobriety on September 3rd. On October 6th, I'm giving back... Stay tuned fordetails. I understand the struggle"")",0.11394378542900085
1199,"('A lot of the old school rappers are straight assholes. I would say names but why should I givethem any shine???? Fuckin idiots!!', 'A lot of the rappers from the past are basically unsavory. I would mention names, but why should I givethem any notoriety? They are foolish')",-0.08858907222747803
1200,"(""I hat when a bitch txt me an ask me when I'm cme see her and I say u tel me and she say idk bitch why df u txt me forhoe fuck my whole day"", 'I hate when a bitch texts me and asks me when I\'m going to come see her, and I say, \\""You tell me,\\"" and she says, \\""I don\'t know.\\"" Bitch, why the fuck did you text me?Whore, fuck, my whole day is ruined')",0.1509636491537094
1201,"('It kill me when hoe tryin play da Niggah job and da Relationship an her job at da same time ..lolno her Niggah a bitch', ""I can't believe it when a whore's trying to handle the man's job and the relationship and her job at the same time. That's funny;no, her man's a bitch"")",0.4707956314086914
1202,"('It crazy why ppl say that gt sme good but 2week later tht fuckin that friend yea she a hoe Dnt kissher cuz that a hoe', 'It\'s crazy that people say that they have good sex, but two weeks later after fucking that friend, \\""Yeah, she\'s a whore. Don\'t kissher because that\'s a whore.\\')",0.16947340965270996
1203,"('Bitches be claiming they holding they nigga down but while he not around fucking anythingin sight we see y\'all""', 'Women are claiming they are keeping thier boyfriend, but while he is not present, they are having sex with anythingin sight. We see you all')",-0.02169540524482727
1204,"(""went to sleep at 10 now I'm up but I'm about toforce myself back to sleep"", ""I went to sleep at 10, now I'm up, but I'm about toforce myself back to sleep"")",-0.0039581661112606525
1205,"('ok ill go today do I have to use it before I style my hair or can Iput it on it now', ""Ok, I'll go today. Do I have to use it before I style my hair or can Iput it on now"")",0.11471284925937653
1206,"('This show is all about what you talked about with another bitch at anotherrestaurant or park. The fuck', 'This show is exactly within the context of what you spoke on with another woman at anotherrestaurant or park. What the heck')",-0.07475681602954865
1207,"(""World war z was good. Didn't think it would end the way it did but it's getting me ampedup for The walking dead"", '\\""World War Z\\"" was good. I didn\'t think it would end the way it did, but it\'s getting me really excitedfor \\""The Walking Dead\\""')",0.2656661868095398
